RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
4686,170465648,114811,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4687,170465023,3736,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4688,170466524,102428,CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4689,170464730,23894,CC(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4690,170465088,102426,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4691,170464924,3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
4692,170466509,9576185,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-].Cl,Inactive,0,inactive,inactive,,0,inconclusive antagonist,25.1151,-64.8254,Microsource
4693,170465951,636402,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)[O-])C)(C)C(=O)[O-].[Na+].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4694,170464854,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4695,170466464,264891,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4696,170465427,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4697,170466625,14520,CC(=O)NC1CCSC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4698,170466730,7314,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
4699,170465122,40127,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4700,170464926,68844,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4701,170466370,54765,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4702,170464658,47965,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Vitas
4703,170464763,171548,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,Inactive,0,inactive,inactive,,0,inactive,,0,Vitas
4704,170465170,441398,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4705,170465103,20848883,CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Prestwick
4706,170465235,23663974,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4707,170465433,71277,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4708,170464907,5362118,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O.O.O,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4709,170465642,6419941,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O.Br,Inactive,0,inactive,inactive,,0,inactive,,0,Labotest
4710,170466662,10766,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,"Prestwick Chemical, Inc."
4711,170464732,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,Inactive,0,inactive,inactive,,0,inactive,,0,Prestwick
4712,170465636,54676537,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Prestwick
4713,170465014,5905,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Inactive,0,inactive,inactive,,0,inactive,,0,Prestwick
4714,170464900,2803,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Enzo
4715,170465881,71773,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O.CC1=CC=C(C=C1)S(=O)(=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Tocris
4716,170465823,160243,C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C.[Br-],Inactive,0,inactive,inactive,,0,inactive,,0,Bosche
4717,170465921,6917754,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O.Cl,Inactive,0,inactive,inactive,,0,active antagonist,23.7101,-61.9531,Bosche
4718,170466048,54679224,C1=C(C(=CNC1=O)Cl)O,Inactive,0,inactive,inactive,,0,inactive,,0,Bosche
4719,170465915,1174,C1=CNC(=O)NC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,Specs
4720,170465610,71454,C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Tocris
4721,170465693,9985,CCCC1CCCCN1,Inactive,0,inactive,inactive,,0,inactive,,0,Specs
4722,170466244,29112,CCCCCCCCCCOC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OCC)OCC,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4723,170465883,108143,CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,Tocris
4724,170465740,644020,C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4,Inactive,0,inactive,inactive,,0,inactive,,0,Vitas
4725,170465716,66826,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Vitas
4726,170466844,8365,CCOC(=O)C1=CC=CC=C1O,Inactive,0,inactive,inactive,,0,inactive,,0,Labotest
4727,170465340,65628,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Sequoia
4728,144206326,3085168,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SS/C(=C(/C)\N(CC2=CN=C(N=C2N)C)C=O)/CCO)/C,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4729,144206328,54158,CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4730,144206333,54708862,C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].O.O.O.O.[Mg+2],Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4731,170464919,148124,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,Inactive,0,inactive,inactive,,0,inconclusive antagonist,16.7855,-43.9321,Alfa Aesar
4732,170465574,15684,C1=CC(=C(C=C1Cl)Cl)CO,Inactive,0,inactive,inactive,,0,inactive,,0,Bosche
4733,170465197,5282485,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C.C(=C/C(=O)O)\C(=O)O.C(=C/C(=O)O)\C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Prestwick
4734,170466024,5485193,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@@H](CN(C2=O)C)C(=O)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
4735,170465824,168884,C[N+]1(CCCCC1)CC2COC(O2)(C3CCCCC3)C4=CC=CC=C4.[I-],Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4736,144206473,60196336,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSC[C@H](C(=O)[O-])N)OC)SC2)C(=O)O.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4737,144206474,6918222,CO/N=C(\C1=NSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-].Cl,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4738,144206489,5282164,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4739,144206494,47462,C1=CC=C(C(=C1)C(=O)[O-])NC2=C(C=CC(=C2)Cl)C(=O)[O-].[Na+].[Na+],Inactive,0,inactive,inactive,,0,inconclusive antagonist,,,ACC
4740,144206496,,,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4741,170465081,4659569,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],Inactive,0,inactive,inactive,,0,active antagonist,18.8336,-49.8326,Sequoia
4742,170465937,157690,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F.CS(=O)(=O)O.O,Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4743,170466390,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Inactive,0,inactive,inactive,,0,active antagonist,7.79114,-80.2053,Labotest
4744,170465423,60875,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
4745,144207154,57372628,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CS2.[I-],Inactive,0,inactive,inactive,,0,inactive,,0,Toronto Research
4746,144206886,32995,CN(C)C(=O)CNC(=O)CC1=CC=CC=C1,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4747,144206800,10251042,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC=C3I)C,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4748,144206640,13755,CCOC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,inactive,inactive,,0,inactive,,0,FLUKA
4749,144206504,80278,C(C(COP(=O)([O-])[O-])O)O.[K+].[K+],Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4750,144206509,443984,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C.[Na+].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4751,144206457,71992,C[C@H](CSC(=O)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4752,170464764,657237,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,Inactive,0,inactive,inactive,,0,inactive,,0,Microsource
4753,170465639,56031,CC1=C(C(=CC=C1)CC2=CN=CN2)C.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Selleck
4754,170466079,68549,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4755,170466021,2515,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4756,170466854,60714,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4757,170465160,3743,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4758,170466491,6257,COC1=CC=CC=C1OCC2CNC(=O)O2,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4759,170464978,50294,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4760,170465790,34081,C1CC(C(C(C1)(COC(=O)C2=CN=CC=C2)COC(=O)C3=CN=CC=C3)O)(COC(=O)C4=CN=CC=C4)COC(=O)C5=CN=CC=C5,Inactive,0,inactive,inactive,,0,inactive,,0,Kemprotec
4761,170466025,57823090,CCO[C@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Tocris
4762,170466623,26618,CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4763,170465908,5282182,CC(=CCC/C(=C/CC/C(=C/CCC(=O)OC/C=C(\C)/CCC=C(C)C)/C)/C)C,Inactive,0,inactive,inactive,,0,inactive,,0,Sequoia
4764,170464821,60754,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4765,170465904,656602,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCF.[Br-],Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4766,170466825,60196343,C[C@@H]1CN(CCN1[C@H](COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C.C(=C\C(=O)O)\C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Selleck
4767,170466882,11658860,C[C@H]1CNCCC2=C1C=C(C=C2)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Sequoia
4768,144206631,8293,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,Chemos
4769,170464865,19861,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,Inactive,0,inactive,inactive,,0,active antagonist,27.644,-41.3638,APAC
4770,170466187,71310,CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,Inactive,0,inactive,inactive,,0,inactive,,0,Tocris
4771,170465910,164457,CC1(OC[C@H](O1)COC(=O)CCC2=CC=C(C=C2)OC[C@H](CNCCNC(=O)N3CCOCC3)O)C.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,APAC
4772,144206486,3395,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)OC(C)OC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4773,170465165,5284587,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,Bosche
4774,144206882,11499,C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4775,144206817,1999,CCC(C1=CC=CC=C1)C(=O)NC(=O)NC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4776,144206833,127998,CC1=CC=C(C=C1)C(=O)CC(CSC(=O)C)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4777,144206850,129991,CC(=O)OCC(=O)NC1=CC(=CC(=C1Cl)NC(=O)COC(=O)C)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4778,144206854,71793,C1CCN(C1)NC(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4779,144206869,91273,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4780,144206891,198695,C1CCN(CC1)C(=O)[C@H]2CCC(=O)N2,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4781,144206816,185457,C1=CC=C(C=C1)C(=O)SCC(=O)NCC(=O)NCC(=O)NCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4782,144206808,210301,C[N+]1(CCCCC1)CC2COC(O2)(C3=CC=CC=C3)C4=CC=CC=C4.[I-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4783,144206879,20056549,CO[C@]1([C@H]2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSC(F)F,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4784,144206874,636399,CC(CCC1=CC2=C(C=C1)OCO2)NN.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4785,144206835,23684123,CC1=CC=CC=C1C(=O)N2CC/C(=N\OS(=O)(=O)[O-])/C3=C2C=C(C=C3)Cl.[K+],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4786,144206831,6918106,CN1[C@@H]2CC[C@H]1CC(C2)NC(=O)N3C4=CC=CC=C4NC3=O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4787,144206843,4726,CCCCCC1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4788,144206845,164486,C1=CN(C(=N1)[N+](=O)[O-])CO[C@@H](CO)[C@@H](CO)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4789,144206847,19596,CC1=NC(=CC(=N1)OC)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4790,144206848,60751,C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O,Inactive,0,inactive,inactive,,0,active antagonist,12.8312,-113.388,Pharmaron
4791,144206853,5464257,CC1=NN(N=N1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4792,144206877,66067,CCOP(=O)(CC)OC1=CC=C(C=C1)[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4793,144206859,71900,CC1=NC(=CN1C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4794,144206809,3740,C1=C(C(=C(C(=C1I)NC(=O)COCCOCCOCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4795,144206821,3035267,CCOC(=O)OCC/C(=C(\C)/N(CC1=CN=C(N=C1N)C)C=O)/SC(=O)OCC.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4796,170465889,5597,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,Inactive,0,inactive,inactive,,0,inactive,,0,Sequoia
4797,144206810,6918126,CC/C=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)OCOC(=O)C(C)(C)C.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4798,144206852,60196351,C1[C@@H](C2=C(CN1)C(=C(C=C2)O)O)C3=CC(=C(C=C3)O)O.Cl,Inactive,0,inactive,inactive,,0,active antagonist,31.0171,-38.1353,Pharmaron
4799,144206463,54686904,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4800,144206456,44072,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)[O-].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4801,144206491,636398,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)COC(=O)CC,Inactive,0,inactive,inactive,,0,inactive,,0,ACC
4802,170465396,9853654,CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
4803,144206870,71467,CC(COC1=CC=CC=C1)NN,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4804,144206883,688576,CC(=O)O[C@@H]1[C@H]2[C@H]([C@@H](C(=O)O2)OC(=O)C)OC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4805,144206811,9811353,C1=CC(=CC(=C1)C2=C(C=CC(=C2)CCCCCCC3=CC(=C(C=C3)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC=CC(=C5)CC(=O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)CC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4806,144206822,26602,CCOC(=O)NC(C)(C)CC1=CC=C(C=C1)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4807,144206827,72004,CCOC(=O)C1=CC=C(C=C1)OCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4808,144206855,5311398,CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)N5CCCCC5)C)C)[N+]6(CCCCC6)CC=C.[Br-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4809,144206838,3045414,CC(C)(C)NC[C@@H](C1=C(C=C(C=C1)O)Cl)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4810,144206864,34870,C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4811,144206881,44341259,C1CC12CN(C[C@@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5C[C@H]5F)F,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4812,144206830,5282450,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC3=C(C(=O)C3=O)N,Inactive,0,inactive,inactive,,0,active antagonist,8.85,-34.8301,Pharmaron
4813,144206819,151173,C1C(O[C@H](O1)CO)N2C=CC(=NC2=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4814,144206866,4474062,CN1C=C(C(=O)C2=C1C=C(C=C2)F)S(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4815,144206820,10133071,CC(=O)NC1=NC(=O)N(C=C1)C2COC(O2)COC(=O)C3=CC=CC=C3,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4816,144206836,19879,CC(C1=CC=CC=C1)N[NH3+].OS(=O)(=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4817,144206825,71809,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C2CCCC2.[Br-],Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4818,144206863,65394,C1=CC=C(C(=C1)CC(=O)O)OC2=C(C=C(C=C2)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4819,144206805,4783,C1=CC=C(C=C1)OC(=O)CCCCCCCCC#CI,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4820,144206857,60021,CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4821,144206818,125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4822,144206875,208925,CCCCCC[C@@H](CCC)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4823,144206867,3033626,CC1C2=CC=CC=C2CN1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
4824,144206860,33176,CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Pharmaron
