RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
138,144211891,19756,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3,Active,53,active agonist,active agonist,8.634921799,54.94112776,inactive,,0,LightBiologicals
139,144213600,7104,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O,Active,52,active agonist,active agonist,8.634921799,50.48960875,inactive,,0,Enamine
140,144213854,83656,CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C(=C2)CC)N)CC,Active,51,active agonist,active agonist,8.634921799,44.45322559,inactive,,0,SIGMA
141,144211272,62210,CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],Active,46,active agonist,active agonist,8.634921799,26.29958287,inactive,,0,SIGMA
142,144209595,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,Active,48,active agonist,active agonist,8.68763621,32.65493919,inactive,,0,SIGMA
143,144210030,107882,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,Active,49,active agonist,active agonist,8.722808813,38.66253953,active antagonist,50.971,-99.7816,SIGMA
144,170465585,4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,Active,56,active agonist,active agonist,8.741797501,64.47797001,inactive,,0,Microsource
145,170464928,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,Active,50,active agonist,active agonist,8.741797501,41.09831326,inactive,,0,Vitas
146,144209003,6001,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,Active,67,active agonist,active agonist,9.05363609,108.8200915,inactive,,0,Sensient
147,144211221,73670,C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,Active,46,active agonist,active agonist,9.118675384,26.31549099,inactive,,0,SIGMA
148,144207298,16741,C1=CC=C(C=C1)CCN=C=S,Active,45,active agonist,active agonist,9.165179434,22.29597937,inconclusive antagonist,61.2549,-79.0507,SigmaAldrich
149,170466113,151194,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,Active,54,active agonist,active agonist,9.439175816,58.96653724,inconclusive antagonist,29.8493,-33.0553,Prestwick
150,170464649,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Active,52,active agonist,active agonist,9.439175816,52.27518787,inactive,,0,Microsource
151,144207684,62130,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31.Cl,Active,76,active agonist,active agonist,9.590097755,147.8653549,inactive,,0,Chemos
152,144210902,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,Active,50,active agonist,active agonist,9.68854161,44.36695023,inactive,,0,LightBiologicals
153,144212557,11774,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,Active,49,active agonist,active agonist,9.68854161,38.31192466,inactive,,0,LightBiologicals
154,144212276,170530,CC1=NC2=C(C1(C)C)C3=CC=CC=C3C=C2,Active,47,active agonist,active agonist,9.68854161,32.49139412,inactive,,0,LightBiologicals
155,144211653,10303,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,Active,46,active agonist,active agonist,9.68854161,26.98688383,inconclusive antagonist,54.4827,-84.1615,SIGMA
156,144212206,23665583,COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+],Active,45,active agonist,active agonist,9.68854161,24.52751898,inconclusive antagonist,54.4827,-39.4676,LightBiologicals
157,144212874,778574,CC(C)COC(=O)/C=C/C1=CC=CC=C1,Active,45,active agonist,active agonist,9.68854161,24.50197847,inactive,,0,SIGMA
158,144209008,7092,CC1=CC2=C(C=C1)OC(=O)C=C2,Active,49,active agonist,active agonist,9.974969145,38.86374576,inactive,,0,SIGMA
159,144213055,8691,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,Active,59,active agonist,active agonist,10.06757968,82.33296138,active agonist,48.5577,96.9929,SIGMA
160,144210389,6641,CC(C)(C1=CC=CC=C1)OOC(C)(C)C2=CC=CC=C2,Active,48,active agonist,active agonist,10.06757968,33.99637725,inactive,,0,SIGMA
161,170466112,65758,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=NC=C3)Cl,Active,79,active agonist,active agonist,10.1921876,165.1725216,inactive,,0,Bionet
162,170464970,4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,Active,52,active agonist,active agonist,10.1921876,54.15181284,inactive,,0,Microsource
163,170465083,3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,Active,49,active agonist,active agonist,10.1921876,40.08766115,inactive,,0,Labotest
164,170465258,9818306,CC(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C,Active,46,active agonist,active agonist,10.1921876,26.6660682,inactive,,0,GVK
165,144208693,3036,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,Active,48,active agonist,active agonist,10.21741099,35.28974275,inactive,,0,SIGMA
166,144211849,3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,Active,46,active agonist,active agonist,10.26262379,29.52363126,inconclusive antagonist,61.1306,-47.9882,LightBiologicals
167,144207205,5273467,CC(C)CCOC(=O)/C=C/C1=CC=CC=C1,Active,45,active agonist,active agonist,10.3043842,24.54017857,inactive,,0,SIGMA
168,144211011,34469,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],Active,50,active agonist,active agonist,10.42953843,45.65467079,inconclusive antagonist,57.535,-67.7083,Chemservice
169,144208104,5930,CNC1=CC=C(C=C1)O.CNC1=CC=C(C=C1)O.OS(=O)(=O)O,Active,47,active agonist,active agonist,10.44017268,33.80551839,active antagonist,51.3304,-118.132,SIGMA
170,144211874,51369,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,Active,52,active agonist,active agonist,10.46144659,53.62642526,inactive,,0,LightBiologicals
171,144211930,16834,C1CCOC(C1)N2C=NC3=C(N=CN=C32)NCC4=CC=CC=C4,Active,50,active agonist,active agonist,10.46144659,46.52393595,inactive,,0,SIGMA
172,170465339,5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,Active,47,active agonist,active agonist,10.59092946,32.55609299,inactive,,0,Microsource
173,144209070,31357,CCCCOP(=O)(OCCCC)OCCCC,Active,46,active agonist,active agonist,10.72716664,26.54706948,inactive,,0,SIGMA
174,144212309,67274,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,Active,68,active agonist,active agonist,10.87072248,122.9353209,inactive,,0,Enamine
175,144207741,8570,COC1=CC(=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O)O,Active,48,active agonist,active agonist,10.94815312,37.162541,inactive,,0,SigmaAldrich
176,170465147,4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,Active,57,active agonist,active agonist,11.00527102,77.91905886,inactive,,0,Microsource
177,170465297,6005,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,Active,53,active agonist,active agonist,11.00527102,57.39446046,active antagonist,23.7101,-39.7187,Specs
178,170466848,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,Active,51,active agonist,active agonist,11.00527102,51.9611304,inactive,,0,Vitas
179,144207839,7192,CCOC1=CC2=C(C=C1)N=C(S2)N,Active,55,active agonist,active agonist,11.20417286,68.06023983,inactive,,0,SIGMA
180,144208922,9128,C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=CC=C25)C=C4,Active,51,active agonist,active agonist,11.21564569,50.09731859,inactive,,0,SIGMA
181,144207512,6439929,C/C=C\1/C(=O)C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Active,47,active agonist,active agonist,11.26155655,34.29378198,active antagonist,44.8331,-37.0716,ChromaDex
182,144213281,6702,CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)N,Active,60,active agonist,active agonist,11.29601019,89.37080139,inconclusive antagonist,54.4827,-36.2923,Enamine
183,251919914,11777,C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)C3=CC=CC=C3,Active,47,active agonist,active agonist,11.29601019,34.54419888,inactive,,0,Sigma Chemical Company
184,144208573,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Active,46,active agonist,active agonist,11.30749863,29.64437019,inactive,,0,SIGMA
185,170465393,123596,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,Active,50,active agonist,active agonist,11.43582258,48.45604496,active antagonist,26.6032,-61.4785,Prestwick
186,170466618,156422,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,Active,45,active agonist,active agonist,11.43582258,24.66783987,inactive,,0,Selleck
187,251919698,19284,CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC,Active,48,active agonist,active agonist,11.51485328,39.60280921,inactive,,0,Alfa Aesar
188,144207857,22833294,CC1(C(=C)[C@@]2(C([C@]1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl)C,Active,50,active agonist,active agonist,11.52340132,45.96815005,inactive,,0,ChemService
189,144208110,5284469,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,Active,52,active agonist,active agonist,11.59483959,57.78504719,inactive,,0,ChemService
190,144210111,95717,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,Active,50,active agonist,active agonist,11.65551604,46.07163088,inactive,,0,SIGMA
191,144213394,13728,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,Active,54,active agonist,active agonist,11.72600026,66.91930871,inactive,,0,SIGMA
192,144210602,4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,Active,46,active agonist,active agonist,11.73793613,31.35100207,inactive,,0,SIGMA
193,144213948,68570,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,Active,44,active agonist,active agonist,11.73793613,22.00701471,inactive,,0,LightBiologicals
194,144213952,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,Active,50,active agonist,active agonist,11.85109307,46.51546035,inactive,,0,LightBiologicals
195,170466682,10212,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,Active,85,active agonist,active agonist,11.8832183,203.329619,inactive,,0,Specs
196,170466638,65776,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CC3=CC=CC=C3)C,Active,47,active agonist,active agonist,11.8832183,35.48625728,inconclusive antagonist,29.8493,-35.2882,Chembridge
197,144206888,164072,CC1=NC2=C(CC3=C(O2)C=CC(=C3)C(C)C(=O)OCC(=O)N(C)C)C=C1,Active,47,active agonist,active agonist,11.8832183,35.64448247,inactive,,0,Pharmaron
198,170465734,5388977,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C.C(=C\C(=O)O)\C(=O)O,Active,46,active agonist,active agonist,11.8832183,30.29896333,inconclusive antagonist,29.8493,-41.9007,Microsource
199,170465014,5905,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Active,46,active agonist,active agonist,11.8832183,30.11695481,inactive,,0,Prestwick
200,170464843,2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,Active,45,active agonist,active agonist,11.8832183,24.17796267,inactive,,0,Labotest
201,144208642,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,Active,49,active agonist,active agonist,12.07321777,43.11530514,inactive,,0,SigmaAldrich
202,144210818,6001,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,Active,60,active agonist,active agonist,12.19715124,93.21431853,active antagonist,52.4314,-99.4571,LightBiologicals
203,144210965,65067,C1=CSC(=C1)C2=CC=C(S2)C3=CC=CS3,Active,57,active agonist,active agonist,12.19715124,81.86897421,inconclusive antagonist,,,SIGMA
204,251919749,23663539,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[O-].[Na+],Active,48,active agonist,active agonist,12.19715124,39.73403307,inactive,,0,Sigma Chemical Company
205,144210463,7261,CC1=C(C=C(C=C1)N)N,Active,47,active agonist,active agonist,12.19715124,32.35991994,inactive,,0,SIGMA
206,144210347,7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,Active,45,active agonist,active agonist,12.19715124,23.46841707,inactive,,0,Enamine
207,144213709,20087,CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,Active,44,active agonist,active agonist,12.19715124,21.01545325,inactive,,0,LightBiologicals
208,170465045,444795,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,Active,57,active agonist,active agonist,12.34811718,78.59439392,inactive,,0,Microsource
209,170464927,4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,Active,50,active agonist,active agonist,12.34811718,47.73659584,inactive,,0,Microsource
210,170466149,65341,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,Active,50,active agonist,active agonist,12.34811718,48.4384672,inconclusive antagonist,,,Vitas
211,170466104,88836,CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C,Active,49,active agonist,active agonist,12.34811718,44.89127568,inactive,,0,SIGMA
212,170466343,65768,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CN=CC=C3,Active,48,active agonist,active agonist,12.34811718,40.30779881,inactive,,0,Vitas
213,144209329,992,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,Active,48,active agonist,active agonist,12.65754812,38.98705221,active antagonist,69.8259,-41.9753,SIGMA
214,144213295,5284441,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,Active,55,active agonist,active agonist,12.67433189,71.2074676,inactive,,0,SIGMA
215,144211364,9578570,C/C(=N\OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F,Active,49,active agonist,active agonist,12.67433189,42.24622971,active antagonist,7.40614,-36.4915,SIGMA
216,170465879,4006,CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C,Active,47,active agonist,active agonist,12.83120397,36.62956776,inactive,,0,Sequoia
217,170466422,9570327,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O,Active,46,active agonist,active agonist,12.83120397,30.84315188,active antagonist,11.0053,-55.0833,Vitas
218,170466031,192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,Active,44,active agonist,active agonist,12.83120397,22.02108944,inactive,,0,Microsource
219,144208626,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,Active,49,active agonist,active agonist,12.94282237,43.79210366,inactive,,0,SigmaAldrich
220,144210741,41385,CC1=C(S(=O)(=O)CCS1(=O)=O)C,Active,46,active agonist,active agonist,13.17018096,28.81183859,inactive,,0,LightBiologicals
221,144207667,7112,C1=CC(=CC=C1C2=CC=C(C=C2)O)O,Active,47,active agonist,active agonist,13.25058219,33.58839778,inactive,,0,SigmaAldrich
222,170465924,5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,Active,49,active agonist,active agonist,13.33319023,44.38349057,inactive,,0,Microsource
223,170466493,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,Active,48,active agonist,active agonist,13.33319023,40.51857195,inactive,,0,Specs
224,144206887,164072,CC1=NC2=C(CC3=C(O2)C=CC(=C3)C(C)C(=O)OCC(=O)N(C)C)C=C1,Active,47,active agonist,active agonist,13.33319023,37.27920927,inactive,,0,Pharmaron
225,170466211,71967,CC1=C(N=CN1)C2=CC=C(C=C2)Cl,Active,47,active agonist,active agonist,13.33319023,34.06032367,inactive,,0,GVK
226,170465074,62960,CS(=O)(=O)O.C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,Active,47,active agonist,active agonist,13.33319023,34.19421965,inconclusive antagonist,,,Tocris
227,170465020,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Active,46,active agonist,active agonist,13.33319023,30.59740685,inactive,,0,Vitas
228,170466688,152801,C1C2=C(C=CC(=C2)Cl)NC1=O,Active,49,active agonist,active agonist,13.33319023,44.39380921,inactive,,0,GVK
229,144210093,7571,COC1=CC=C(C=C1)NC2=CC=C(C=C2)OC,Active,48,active agonist,active agonist,13.4116285,40.45292027,inactive,,0,TCI
230,144210007,15412,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,Active,45,active agonist,active agonist,13.54637314,27.45455208,inactive,,0,TCI
231,144208665,73864,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,Active,50,active agonist,active agonist,13.61587137,48.50617213,active antagonist,63.1993,-48.9596,SIGMA
232,144210903,5993,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,Active,48,active agonist,active agonist,13.68542878,39.73359671,inactive,,0,LightBiologicals
233,144210488,7813,CC1=CC=C(C=C1)N,Active,45,active agonist,active agonist,13.68542878,25.48151358,inactive,,0,LightBiologicals
234,170465687,6084,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,Active,47,active agonist,active agonist,14.12323142,37.15544092,inactive,,0,Vitas
235,170466272,135659063,CN\1CC(=O)N/C1=N/C(=O)NC2=CC(=CC=C2)Cl,Active,47,active agonist,active agonist,14.12323142,37.66105726,inactive,,0,Tocris
236,144213241,7232,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,Active,44,active agonist,active agonist,14.22083428,23.68214333,inactive,,0,LightBiologicals
237,144210376,11742,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,Active,51,active agonist,active agonist,14.77718608,58.71064942,inconclusive antagonist,68.5896,-37.5039,Enamine
238,170464741,5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,Active,55,active agonist,active agonist,14.96008549,76.91371733,inactive,,0,SIGMA
239,170466799,34458,COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,Active,51,active agonist,active agonist,14.96008549,57.98903972,inactive,,0,Specs
240,144206862,35751,CC(=O)C1=CC=C(C=C1)OCC(=O)N2CCCCC2,Active,49,active agonist,active agonist,14.96008549,46.19814756,inactive,,0,Pharmaron
241,170465529,3036,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,Active,47,active agonist,active agonist,14.96008549,37.96759888,inactive,,0,Specs
242,170465095,5282517,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N.CS(=O)(=O)O,Active,44,active agonist,active agonist,14.96008549,24.58974457,inactive,,0,GVK
243,144210086,6528,CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,Active,52,active agonist,active agonist,14.98782196,62.62219166,inactive,,0,TCI
244,144213953,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Active,47,active agonist,active agonist,15.0798389,38.53860888,inconclusive antagonist,,,SIGMA
245,144208886,73670,C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,Active,46,active agonist,active agonist,15.21487099,35.43216215,inactive,,0,SigmaAldrich
246,144208203,638015,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,Active,50,active agonist,active agonist,15.26165797,51.54925368,active antagonist,60.7578,-76.5791,SIGMA
247,144208622,7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,Active,49,active agonist,active agonist,15.29286258,50.67415803,active antagonist,64.4895,-97.6782,SIGMA
248,144210598,8413,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,Active,44,active agonist,active agonist,15.30846887,25.26043217,inactive,,0,SIGMA
249,144210547,9882837,C1C2C(C3=C1C=C(C=C3)Cl)(N=C(S2)C4=CC=CC=C4)O,Active,83,active agonist,active agonist,15.35530364,225.2944139,inactive,,0,Pharma
250,144211877,4578030,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3,Active,51,active agonist,active agonist,15.35530364,60.39218165,inactive,,0,LightBiologicals
251,251919667,246598,C1=CC=C(C(=C1)C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,Active,48,active agonist,active agonist,15.35530364,44.01949663,inactive,,0,ThermoFisher Scientific
252,144211206,1988,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,Active,45,active agonist,active agonist,15.35530364,28.65116696,inactive,,0,SIGMA
253,144213572,2355,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,Active,44,active agonist,active agonist,15.35530364,21.6103363,inactive,,0,SIGMA
254,144211299,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,Active,55,active agonist,active agonist,15.35530364,78.61091237,inactive,,0,SIGMA
255,144210723,7111,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,Active,46,active agonist,active agonist,15.35530364,35.60169523,inactive,,0,Enamine
256,144211746,60196420,C1[C@@H]2C=C[C@@H]1[C@H]3[C@@H]2[C@]4(C(=C([C@@]3(C4(Cl)Cl)Cl)Cl)Cl)Cl,Active,44,active agonist,active agonist,15.35530364,20.65027174,inactive,,0,LightBiologicals
257,144209295,5280373,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,Active,55,active agonist,active agonist,15.48031269,78.79511973,inactive,,0,SIGMA
258,251919805,17161,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,Active,54,active agonist,active agonist,15.5453585,75.26767629,inactive,,0,Sigma Chemical Company
259,170466499,71821,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Active,48,active agonist,active agonist,15.5453585,44.36914817,inactive,,0,Vitas
260,170465577,5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,Active,48,active agonist,active agonist,15.5453585,43.87827311,inactive,,0,"Prestwick Chemical, Inc."
261,170466361,6436135,CCC(CC)(CC(=O)NC1=CC=CC(=C1)/C=C/C2=NC(=CS2)C3CCC3)C(=O)O,Active,47,active agonist,active agonist,15.5453585,38.91356002,inactive,,0,Tocris
262,170466204,68827,C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,Active,47,active agonist,active agonist,15.5453585,39.02924729,inactive,,0,Microsource
263,144209643,1988,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,Active,46,active agonist,active agonist,15.65728152,31.74375017,inactive,,0,SIGMA
264,144208074,17113,CC1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,Active,59,active agonist,active agonist,15.82631483,101.5228977,inactive,,0,SigmaAldrich
265,170466677,76619,C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,Active,46,active agonist,active agonist,15.84652629,36.18394404,inactive,,0,GVK
266,144212467,90571,COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,Active,51,active agonist,active agonist,15.93981339,61.01804601,inactive,,0,Acros
267,144211410,10403199,C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,Active,45,active agonist,active agonist,15.9560385,29.77857275,active antagonist,20.8733,-38.2886,SIGMA
268,144211099,13940,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,Active,44,active agonist,active agonist,15.9560385,21.8066696,active antagonist,68.5896,-40.498,LightBiologicals
269,144209241,33775,CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,Active,49,active agonist,active agonist,15.99189455,52.01066633,inactive,,0,SIGMA
270,144211069,38779,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl,Active,56,active agonist,active agonist,16.05499833,88.62020411,inactive,,0,SIGMA
271,144213987,4338370,C1=CC(=C(C=C1N)[N+](=O)[O-])N,Active,45,active agonist,active agonist,16.07897681,27.86708398,inconclusive antagonist,52.512,-35.1539,SIGMA
272,144210285,,,Active,44,active agonist,active agonist,16.15352874,25.42758286,inactive,,0,NTP-MRI Repository
273,144209132,5125,CCCCSP(=O)(SCCCC)SCCCC,Active,54,active agonist,active agonist,16.19322552,74.94916879,inactive,,0,ChemService
274,251919861,83119,CC(C)(C1=CC=C(C=C1)OC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)N,Active,46,active agonist,active agonist,16.26516258,32.74541596,active antagonist,61.1306,-52.9214,Sigma Chemical Company
275,144210609,9153,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,Active,61,active agonist,active agonist,16.58027548,116.6615667,inactive,,0,SIGMA
276,144211775,6624,CC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,Active,55,active agonist,active agonist,16.58027548,81.7020235,inactive,,0,LightBiologicals
277,144211672,28292,CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2,Active,45,active agonist,active agonist,16.58027548,29.62457758,inactive,,0,SIGMA
278,144210271,,,Active,44,active agonist,active agonist,16.785492,25.94459341,inactive,,0,NTP-MRI Repository
279,144208750,7327,C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl,Active,50,active agonist,active agonist,16.86732892,58.69875225,inconclusive antagonist,,,ChemService
280,144210974,3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,Active,44,active agonist,active agonist,17.2114146,26.58678467,inactive,,0,SIGMA
281,144207709,13297,C1=CC=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O,Active,71,active agonist,active agonist,17.2114146,169.9572522,active antagonist,33.0484,-61.603,SigmaAldrich
282,144209596,8588,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31,Active,58,active agonist,active agonist,17.22893406,101.9177286,inactive,,0,Spectrum Chemical
283,144212813,9351,C1=CC=C2C(=C1)C=NN=C2NN.Cl,Active,54,active agonist,active agonist,17.22893406,78.36361889,inconclusive antagonist,,,LightBiologicals
